,Station,Easting,Northing,Elevation,DTM,RockSurface,StationReal,RockCover,WBScode,WorkType,ExcavationType,ProfileType,SectionArea,Description,Unit,BoreClass,SupportClass,DisposalClass,StationInterval,ExcavationVolume,DisposalVolume
1246,208+536,2614625.262,1266923.971,244.983,260.405,242.194,208536.0,-2.789,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00071091558,398.194338497,517.652640047
1247,208+539,2614626.486,1266921.232,245.046,260.405,242.194,208539.0,-2.852,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00119576192,398.258677607,517.736280889
1248,208+542,2614627.7,1266918.488,245.108,260.318,242.194,208542.0,-2.914,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00040563905,398.153828302,517.599976793
1249,208+545,2614628.903,1266915.74,245.169,260.318,242.275,208545.0,-2.894,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,0.351587826917,46.6557046319,60.6524160214
1250,208+545.352,2614629.044,1266915.418,245.176,260.318,242.275,208545.352,-2.901,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,2.64887108038,351.505192367,456.956750076
1251,208+548,2614630.097,1266912.988,245.229,260.576,242.275,208548.0,-2.954,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00068958729,398.191508233,517.648960703
1252,208+551,2614631.28,1266910.231,245.289,260.576,242.275,208551.0,-3.014,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00044163427,398.158604867,517.606186328
1253,208+554,2614632.453,1266907.47,245.349,260.86,242.275,208554.0,-3.074,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00023232413,398.130829412,517.570078236
1254,208+557,2614633.616,1266904.705,245.409,260.742,242.277,208557.0,-3.132,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00060060665,398.179700503,517.633610654
1255,208+560,2614634.768,1266901.935,245.469,260.742,242.277,208560.0,-3.192,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,3.00085404496,398.213331766,517.677331296
1256,208+563,2614635.911,1266899.161,245.529,260.505,242.277,208563.0,-3.252,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00038464224,398.151042026,517.596354633
1257,208+566,2614637.043,1266896.383,245.589,260.505,242.277,208566.0,-3.312,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00126190109,398.267454275,517.747690557
1258,208+569,2614638.165,1266893.6,245.649,260.629,242.277,208569.0,-3.372,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,2.99995283305,398.093740946,517.521863229
1259,208+572,2614639.276,1266890.814,245.709,260.629,242.277,208572.0,-3.432,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00091352747,398.221225096,517.687592624
1260,208+575,2614640.377,1266888.023,245.769,260.448,242.277,208575.0,-3.492,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00098417205,398.230599632,517.699779521
1261,208+578,2614641.468,1266885.228,245.829,260.448,242.289,208578.0,-3.54,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,2.99980066003,398.073547585,517.495611861
1262,208+581,2614642.548,1266882.43,245.889,260.5,242.289,208581.0,-3.6,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00088470267,398.217400045,517.682620058
1263,208+584,2614643.618,1266879.627,245.949,260.448,242.289,208584.0,-3.66,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00107464091,398.242604848,517.715386303
1264,208+587,2614644.678,1266876.82,246.009,260.448,242.289,208587.0,-3.72,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00001683338,398.102233789,517.532903926
1265,208+590,2614645.727,1266874.01,246.069,260.322,242.289,208590.0,-3.78,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00028615299,398.137972501,517.579364252
1266,208+593,2614646.766,1266871.196,246.129,260.322,242.289,208593.0,-3.84,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00119059712,398.257992238,517.73538991
1267,208+596,2614647.794,1266868.377,246.189,260.28,242.289,208596.0,-3.9,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00060127312,398.179788944,517.633725627
1268,208+599,2614648.812,1266865.555,246.249,260.28,242.365,208599.0,-3.884,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00004816621,398.106391656,517.538309152
1269,208+602,2614649.82,1266862.73,246.309,260.359,242.365,208602.0,-3.944,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00108463732,398.243931373,517.717110784
1270,208+605,2614650.817,1266859.9,246.369,260.569,242.365,208605.0,-4.004,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00026098853,398.134633178,517.575023132
1271,208+608,2614651.803,1266857.067,246.428,260.569,242.365,208608.0,-4.063,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00079072926,398.204929773,517.666408705
1272,208+611,2614652.779,1266854.23,246.488,260.831,242.365,208611.0,-4.123,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00039264106,398.152103468,517.597734509
1273,208+614,2614653.745,1266851.39,246.548,260.831,242.365,208614.0,-4.183,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,3.00066009389,398.187594459,517.643872797
1274,208+617,2614654.7,1266848.546,246.608,261.115,242.365,208617.0,-4.243,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,1.07097338908,142.118168731,184.75361935
1275,208+618.071,2614655.038,1266847.53,246.63,261.238,242.365,208618.071,-4.265,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,1.93002098418,256.113784601,332.947919981
1276,208+620,2614655.644,1266845.698,246.669,261.238,242.365,208620.0,-4.304,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,2.99976282416,359.971538899,467.963000569
1277,208+623,2614656.578,1266842.848,246.73,261.427,242.394,208623.0,-4.336,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00144048737,360.172858485,468.22471603
1278,208+626,2614657.502,1266839.993,246.792,261.445,242.394,208626.0,-4.398,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.0006460971,360.077531652,468.100791148
1279,208+629,2614658.414,1266837.135,246.855,261.445,242.394,208629.0,-4.461,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00052495417,360.062994501,468.081892851
1280,208+632,2614659.316,1266834.274,246.92,261.42,242.394,208632.0,-4.526,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00039747372,360.047696847,468.062005901
1281,208+635,2614660.208,1266831.41,246.985,261.506,242.394,208635.0,-4.591,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00101216262,360.121459514,468.157897369
1282,208+638,2614661.089,1266828.542,247.052,261.616,242.394,208638.0,-4.658,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00067159121,360.080590945,468.104768229
1283,208+641,2614661.959,1266825.671,247.119,261.616,242.394,208641.0,-4.725,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00070608374,360.084730048,468.110149063
1284,208+644,2614662.819,1266822.797,247.188,261.686,242.375,208644.0,-4.813,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00047162967,360.05659556,468.073574228
1285,208+647,2614663.668,1266819.92,247.258,261.73,242.375,208647.0,-4.883,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00121725287,360.146070345,468.189891448
1286,208+650,2614664.506,1266817.039,247.328,261.73,242.375,208650.0,-4.953,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00137035369,360.164442443,468.213775176
1287,208+653,2614665.334,1266814.155,247.4,261.69,242.375,208653.0,-5.025,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00030231812,360.036278174,468.047161626
1288,208+656,2614666.151,1266811.269,247.473,261.69,242.375,208656.0,-5.098,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00120175939,360.144211126,468.187474464
1289,208+659,2614666.957,1266808.379,247.547,261.674,242.375,208659.0,-5.172,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00048412762,360.058095314,468.075523909
1290,208+662,2614667.753,1266805.487,247.622,261.674,242.375,208662.0,-5.247,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00146914026,360.176296831,468.229185881
1291,208+665,2614668.538,1266802.591,247.698,261.665,242.365,208665.0,-5.333,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00056811285,360.068173542,468.088625605
1292,208+668,2614669.312,1266799.693,247.775,261.642,242.27,208668.0,-5.505,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00067559073,360.081070888,468.105392154
1293,208+671,2614670.075,1266796.792,247.853,261.512,242.27,208671.0,-5.583,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00204513604,360.245416325,468.319041223
1294,208+674,2614670.828,1266793.887,247.932,261.496,242.27,208674.0,-5.662,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00032681562,360.039217875,468.050983237
1295,208+677,2614671.57,1266790.981,248.013,261.496,242.27,208677.0,-5.743,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00150328997,360.180394797,468.234513236
1296,208+680,2614672.301,1266788.071,248.094,261.562,242.27,208680.0,-5.824,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00105131578,360.126157893,468.164005261
1297,208+683,2614673.022,1266785.159,248.176,261.562,242.27,208683.0,-5.906,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00116010912,360.139213095,468.180977023
1298,208+686,2614673.731,1266782.244,248.26,261.613,242.25,208686.0,-6.01,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00172966811,360.207560173,468.269828225
1299,208+689,2614674.43,1266779.326,248.344,261.698,242.25,208689.0,-6.094,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00118976392,360.14277167,468.185603171
1300,208+692,2614675.118,1266776.406,248.43,261.539,242.25,208692.0,-6.18,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00066359333,360.079631199,468.103520559
1301,208+695,2614675.795,1266773.484,248.517,261.759,242.25,208695.0,-6.267,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00112478923,360.134974708,468.17546712
1302,208+698,2614676.461,1266770.559,248.604,261.759,242.25,208698.0,-6.354,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00190622755,360.228747306,468.297371498
1303,208+701,2614677.117,1266767.631,248.693,261.968,242.25,208701.0,-6.443,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00128905652,360.154686783,468.201092817
1304,208+704,2614677.761,1266764.701,248.783,261.99,242.25,208704.0,-6.533,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00114328197,360.137193836,468.178351987
1305,208+707,2614678.395,1266761.769,248.874,261.99,242.25,208707.0,-6.624,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00180245861,360.216295033,468.281183543
1306,208+710,2614679.018,1266758.834,248.966,261.861,242.172,208710.0,-6.794,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00054811653,360.065773983,468.085506178
1307,208+713,2614679.63,1266755.898,249.059,261.861,242.172,208713.0,-6.887,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00227197302,360.272636762,468.354427791
1308,208+716,2614680.231,1266752.958,249.153,261.807,242.172,208716.0,-6.981,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00110079812,360.132095774,468.171724506
1309,208+719,2614680.821,1266750.017,249.248,261.807,242.172,208719.0,-7.076,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00114394855,360.137273826,468.178455974
1310,208+722,2614681.401,1266747.074,249.344,261.856,242.172,208722.0,-7.172,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00182427866,360.218913439,468.284587471
1311,208+725,2614681.969,1266744.128,249.441,262.034,242.172,208725.0,-7.269,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00197751494,360.237301793,468.308492331
1312,208+728,2614682.527,1266741.18,249.54,262.034,242.172,208728.0,-7.368,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00173566455,360.208279746,468.27076367
1313,208+731,2614683.073,1266738.23,249.639,262.107,242.135,208731.0,-7.504,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00196618912,360.235942694,468.306725503
1314,208+734,2614683.609,1266735.278,249.74,262.107,242.135,208734.0,-7.605,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00100566474,360.120679768,468.156883699
1315,208+737,2614684.134,1266732.325,249.841,262.12,242.135,208737.0,-7.706,111c,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,3.00195169845,360.234203814,468.304464958
1316,208+740,2614684.647,1266729.369,249.944,262.217,242.135,208740.0,-7.809,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00124424192,NaN,NaN
1317,208+743,2614685.15,1266726.412,250.047,262.269,242.135,208743.0,-7.912,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00244716854,NaN,NaN
1318,208+746,2614685.642,1266723.452,250.152,262.337,242.135,208746.0,-8.017,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00168585979,NaN,NaN
1319,208+749,2614686.123,1266720.491,250.258,262.337,242.135,208749.0,-8.123,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00191688754,NaN,NaN
1320,208+752,2614686.593,1266717.528,250.364,262.398,242.0,208752.0,-8.364,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00226081468,NaN,NaN
1321,208+755,2614687.052,1266714.563,250.472,262.49,242.0,208755.0,-8.472,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00162306094,NaN,NaN
1322,208+758,2614687.5,1266711.597,250.581,262.49,242.0,208758.0,-8.581,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00201482351,NaN,NaN
1323,208+761,2614687.937,1266708.629,250.691,262.579,242.0,208761.0,-8.691,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00244850078,NaN,NaN
1324,208+764,2614688.363,1266705.659,250.802,262.579,242.0,208764.0,-8.802,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00193437627,NaN,NaN
1325,208+767,2614688.778,1266702.688,250.914,262.596,242.0,208767.0,-8.914,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00146114426,NaN,NaN
1326,208+770,2614689.182,1266699.716,251.027,262.614,242.0,208770.0,-9.027,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00304828477,NaN,NaN
1327,208+773,2614689.575,1266696.741,251.142,262.614,242.0,208773.0,-9.142,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.0016285578,NaN,NaN
1328,208+776,2614689.957,1266693.766,251.257,262.695,242.0,208776.0,-9.257,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00227014107,NaN,NaN
1329,208+779,2614690.328,1266690.789,251.373,262.759,241.869,208779.0,-9.504,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00299267402,NaN,NaN
1330,208+782,2614690.688,1266687.81,251.491,263.134,241.869,208782.0,-9.622,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00169385518,NaN,NaN
1331,208+785,2614691.037,1266684.831,251.609,263.072,241.869,208785.0,-9.74,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00249979175,NaN,NaN
1332,208+788,2614691.375,1266681.85,251.729,263.072,241.869,208788.0,-9.86,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00216588489,NaN,NaN
1333,208+791,2614691.701,1266678.868,251.849,262.768,241.869,208791.0,-9.98,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00316433112,NaN,NaN
1334,208+794,2614692.017,1266675.884,251.971,262.768,241.85,208794.0,-10.121,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00202681552,NaN,NaN
1335,208+797,2614692.322,1266672.9,252.093,262.722,241.85,208797.0,-10.243,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00299983328,NaN,NaN
1336,208+800,2614692.616,1266669.914,252.217,262.824,241.85,208800.0,-10.367,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00189023788,NaN,NaN
1337,208+803,2614692.898,1266666.928,252.342,262.824,241.85,208803.0,-10.492,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00299916762,NaN,NaN
1338,208+806,2614693.17,1266663.94,252.468,262.805,241.85,208806.0,-10.618,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00297352644,NaN,NaN
1339,208+809,2614693.43,1266660.951,252.595,262.805,241.85,208809.0,-10.745,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00216671738,NaN,NaN
1340,208+812,2614693.68,1266657.962,252.723,262.751,241.85,208812.0,-10.873,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00322593237,NaN,NaN
1341,208+815,2614693.918,1266654.971,252.852,262.752,241.84,208815.0,-11.012,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00241735931,NaN,NaN
1342,208+818,2614694.145,1266651.98,252.982,262.752,241.84,208818.0,-11.142,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00264566683,NaN,NaN
1343,208+821,2614694.361,1266648.988,253.113,262.819,241.84,208821.0,-11.273,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.002914917,NaN,NaN
1344,208+824,2614694.566,1266645.995,253.245,262.819,241.84,208824.0,-11.405,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00326955183,NaN,NaN
1345,208+827,2614694.76,1266643.001,253.379,262.918,241.84,208827.0,-11.539,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00357620169,NaN,NaN
1346,208+830,2614694.943,1266640.006,253.513,262.918,241.84,208830.0,-11.673,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.0019735175,NaN,NaN
1347,208+833,2614695.115,1266637.012,253.648,263.121,241.828,208833.0,-11.82,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00344901741,NaN,NaN
1348,208+836,2614695.276,1266634.016,253.785,263.228,241.828,208836.0,-11.957,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00282966553,NaN,NaN
1349,208+839,2614695.425,1266631.02,253.922,263.228,241.828,208839.0,-12.094,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.0034398612,NaN,NaN
1350,208+842,2614695.564,1266628.023,254.061,263.337,241.828,208842.0,-12.233,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00395289592,NaN,NaN
1351,208+845,2614695.691,1266625.025,254.201,263.337,241.828,208845.0,-12.373,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.0025485841,NaN,NaN
1352,208+848,2614695.808,1266622.028,254.341,263.466,241.828,208848.0,-12.513,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00319712963,NaN,NaN
1353,208+851,2614695.913,1266619.03,254.483,263.7,241.828,208851.0,-12.655,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00387849295,NaN,NaN
1354,208+854,2614696.007,1266616.031,254.626,263.7,242.0,208854.0,-12.626,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00360217079,NaN,NaN
1355,208+857,2614696.09,1266613.032,254.77,263.944,242.0,208857.0,-12.77,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00336644435,NaN,NaN
1356,208+860,2614696.162,1266610.033,254.915,263.944,242.0,208860.0,-12.915,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0370675060013,NaN,NaN
1357,208+860.037,2614696.163,1266609.996,254.917,264.16,242.0,208860.037,-12.917,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,2.96605681003,NaN,NaN
1358,208+863,2614696.223,1266607.034,255.06,264.16,242.0,208863.0,-13.06,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.0039502326,NaN,NaN
1359,208+866,2614696.272,1266604.034,255.206,264.197,242.0,208866.0,-13.206,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00375531627,NaN,NaN
1360,208+869,2614696.311,1266601.034,255.351,264.197,242.0,208869.0,-13.351,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.0036719195,NaN,NaN
1361,208+872,2614696.338,1266598.034,255.497,264.258,242.0,208872.0,-13.497,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00355023264,NaN,NaN
1362,208+875,2614696.355,1266595.034,255.642,264.258,242.0,208875.0,-13.642,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00355472732,NaN,NaN
1363,208+878,2614696.36,1266592.034,255.788,264.844,242.0,208878.0,-13.788,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00350811552,NaN,NaN
1364,208+881,2614696.354,1266589.034,255.933,264.619,242.0,208881.0,-13.933,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00359867492,NaN,NaN
1365,208+884,2614696.337,1266586.034,256.079,264.619,242.0,208884.0,-14.079,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0690724256543,NaN,NaN
1366,208+884.07,2614696.336,1266585.965,256.082,264.619,242.0,208884.07,-14.082,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,2.93356319192,NaN,NaN
1367,208+887,2614696.309,1266583.035,256.224,264.647,242.0,208887.0,-14.224,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00380375524,NaN,NaN
1368,208+890,2614696.27,1266580.035,256.37,264.647,242.0,208890.0,-14.37,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.003901796,NaN,NaN
1369,208+893,2614696.221,1266577.035,256.515,264.816,242.0,208893.0,-14.515,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00315117818,NaN,NaN
1370,208+896,2614696.161,1266574.036,256.661,265.049,242.167,208896.0,-14.494,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00329602277,NaN,NaN
1371,208+899,2614696.092,1266571.037,256.806,265.049,242.167,208899.0,-14.639,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00361731924,NaN,NaN
1372,208+902,2614696.012,1266568.038,256.952,265.094,242.167,208902.0,-14.785,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00379260253,NaN,NaN
1373,208+905,2614695.924,1266565.039,257.097,265.094,242.167,208905.0,-14.93,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00315234393,NaN,NaN
1374,208+908,2614695.826,1266562.041,257.243,265.173,242.167,208908.0,-15.076,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00337560078,NaN,NaN
1375,208+911,2614695.72,1266559.043,257.388,265.254,242.167,208911.0,-15.221,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00371703075,NaN,NaN
1376,208+914,2614695.606,1266556.045,257.534,265.254,242.167,208914.0,-15.367,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00402363497,NaN,NaN
1377,208+917,2614695.483,1266553.047,257.679,265.57,242.2,208917.0,-15.479,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00341239257,NaN,NaN
1378,208+920,2614695.352,1266550.05,257.825,265.57,242.2,208920.0,-15.625,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00367741274,NaN,NaN
1379,208+923,2614695.214,1266547.053,257.97,265.066,242.2,208923.0,-15.77,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00305794154,NaN,NaN
1380,208+926,2614695.069,1266544.057,258.116,265.164,242.2,208926.0,-15.916,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00335562335,NaN,NaN
1381,208+929,2614694.917,1266541.061,258.261,265.359,242.2,208929.0,-16.061,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00376646899,NaN,NaN
1382,208+932,2614694.758,1266538.065,258.407,265.498,242.2,208932.0,-16.207,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00404161094,NaN,NaN
1383,208+935,2614694.593,1266535.069,258.552,265.498,242.2,208935.0,-16.352,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00342837426,NaN,NaN
1384,208+938,2614694.422,1266532.074,258.698,265.565,242.32,208938.0,-16.378,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00267164367,NaN,NaN
1385,208+941,2614694.246,1266529.08,258.843,265.695,242.32,208941.0,-16.523,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00413548306,NaN,NaN
1386,208+944,2614694.063,1266526.085,258.989,265.695,242.32,208944.0,-16.669,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00333647793,NaN,NaN
1387,208+947,2614693.876,1266523.091,259.134,265.928,242.32,208947.0,-16.814,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.00370038449,NaN,NaN
1388,208+950,2614693.684,1266520.097,259.28,265.928,242.32,208950.0,-16.96,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,3.0029790209,NaN,NaN
